year,month,day,time,timezone,rain,snow,air_temperature,ground_temperature,highest_temperature,lowest_temperature,place,place_code,latitude,longitude
2020,8,2,00:00,UTC,2.9,0,16.7,11.4,22.3,13.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,3,00:00,UTC,4.6,0,16.8,13.2,22.2,14.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,4,00:00,UTC,0.8,0,15.8,9.7,19.1,12.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,5,00:00,UTC,0,0,16.9,11.2,22.3,12.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,6,00:00,UTC,0.2,0,16.9,11.4,20.0,13.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,7,00:00,UTC,0,0,18.8,10.7,24.2,12.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,8,00:00,UTC,0,0,21.8,12.3,28.1,15.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,9,00:00,UTC,4.7,0,21.2,11.5,28.7,14.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,10,00:00,UTC,0,0,18.4,13.5,24.1,14.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,11,00:00,UTC,0,0,15.2,9.7,20.4,10.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,12,00:00,UTC,13.1,0,14.5,5.9,18.8,9.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,13,00:00,UTC,0,0,14.4,13.0,18.1,13.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,14,00:00,UTC,0,0,16.3,8.7,20.7,9.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,15,00:00,UTC,0,0,19.7,11.6,26.2,13.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,16,00:00,UTC,0,0,20.6,14.7,26.1,16.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,17,00:00,UTC,0,0,17.0,8.6,23.5,10.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,18,00:00,UTC,0,0,17.4,5.0,23.5,8.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,19,00:00,UTC,0,0,18.9,11.9,23.8,13.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,20,00:00,UTC,0,0,19.0,11.8,24.5,12.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,21,00:00,UTC,1.3,0,19.7,12.6,24.6,13.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,22,00:00,UTC,16.6,0,17.9,16.3,20.1,16.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,23,00:00,UTC,21.8,0,18.9,16.7,22.3,17.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,24,00:00,UTC,2.7,0,16.0,13.2,20.5,13.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,25,00:00,UTC,0.0,0,14.7,9.7,19.8,10.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,26,00:00,UTC,0,0,14.0,4.1,19.6,6.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,27,00:00,UTC,0,0,13.5,9.0,19.2,9.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,28,00:00,UTC,0,0,13.1,5.7,18.8,7.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,29,00:00,UTC,12.0,0,13.7,4.8,18.9,7.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,30,00:00,UTC,1.0,0,12.7,11.0,14.3,11.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,31,00:00,UTC,4.6,0,12.9,12.5,14.8,12.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,1,00:00,UTC,0,0,13.3,6.9,19.5,7.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,2,00:00,UTC,0.0,0,13.3,4.3,17.2,7.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,3,00:00,UTC,0.9,0,16.0,13.6,17.7,13.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,4,00:00,UTC,6.3,0,15.6,12.1,18.6,13.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,5,00:00,UTC,19.8,0,14.9,13.8,18.6,13.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,6,00:00,UTC,5.2,0,13.4,10.6,16.7,11.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,7,00:00,UTC,1.0,0,12.8,5.7,17.8,8.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,8,00:00,UTC,12.9,0,10.9,4.0,14.9,5.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,9,00:00,UTC,5.1,0,12.7,5.9,16.1,8.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,10,00:00,UTC,0,0,12.3,9.9,15.1,10.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,11,00:00,UTC,1.0,0,11.5,5.4,16.5,7.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,12,00:00,UTC,26.1,0,13.3,7.1,15.3,9.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,13,00:00,UTC,0,0,12.2,9.2,16.1,10.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,14,00:00,UTC,0,0,12.6,3.6,18.3,7.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,15,00:00,UTC,0.8,0,12.8,5.2,17.8,7.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,16,00:00,UTC,0.6,0,13.3,10.6,17.4,11.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,17,00:00,UTC,0.4,0,8.7,6.5,13.1,7.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,18,00:00,UTC,0,0,10.3,4.8,16.1,5.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,19,00:00,UTC,0,0,10.1,4.4,15.1,6.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,20,00:00,UTC,0,0,10.5,0.2,15.9,3.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,21,00:00,UTC,0,0,12.4,6.8,15.2,8.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,22,00:00,UTC,0,NULL,12.3,NULL,17.3,10.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,23,00:00,UTC,0,0,13.7,3.3,17.9,7.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,24,00:00,UTC,0.2,0,15.9,9.0,21.2,10.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,25,00:00,UTC,1.1,0,15.3,NULL,18.1,13.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,26,00:00,UTC,0,0,15.4,NULL,19.4,12.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,27,00:00,UTC,0,0,15.3,NULL,21.1,11.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,28,00:00,UTC,0,0,13.5,NULL,18.0,10.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,29,00:00,UTC,0.7,0,12.7,NULL,14.0,11.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,9,30,00:00,UTC,0,0,12.5,NULL,16.6,9.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,1,00:00,UTC,0.0,0,11.4,NULL,16.5,8.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,2,00:00,UTC,0,0,11.6,7.1,16.8,8.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,3,00:00,UTC,0.7,0,12.4,7.9,15.7,8.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,4,00:00,UTC,2.6,0,12.6,11.8,14.2,11.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,5,00:00,UTC,7.9,0,14.3,11.3,17.7,11.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,6,00:00,UTC,1.2,0,14.0,11.4,15.4,12.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,7,00:00,UTC,3.2,0,12.4,9.3,14.3,10.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,8,00:00,UTC,2.4,0,12.7,10.8,15.3,11.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,9,00:00,UTC,4.2,0,11.3,11.4,12.9,9.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,10,00:00,UTC,4.6,0,10.9,5.3,14.0,7.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,11,00:00,UTC,2.0,0,9.8,9.0,13.6,6.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,12,00:00,UTC,0.7,0,8.1,3.1,13.0,3.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,13,00:00,UTC,0.2,0,6.9,3.8,11.3,4.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,14,00:00,UTC,0,0,6.2,0.6,10.0,0.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,15,00:00,UTC,0,0,4.6,3.5,7.1,2.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,16,00:00,UTC,0,0,2.6,0.3,6.6,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,17,00:00,UTC,4.1,0,4.5,-5.5,9.5,-3.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,18,00:00,UTC,0.5,0,4.2,3.4,8.5,0.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,19,00:00,UTC,0.2,0,1.5,-0.5,3.1,0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,20,00:00,UTC,2.5,0,0.2,-2.2,2.7,-1.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,21,00:00,UTC,4.2,0,4.7,-2.6,6.9,-2.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,22,00:00,UTC,16.1,0,9.5,6.5,11.5,6.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,23,00:00,UTC,0.1,0,7.5,8.8,11.0,4.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,24,00:00,UTC,0.3,0,2.5,-4.7,6.2,-2.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,25,00:00,UTC,0.3,0,5.2,2.7,8.3,2.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,26,00:00,UTC,1.5,0,9.9,7.9,11.0,8.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,27,00:00,UTC,12.4,0,10.8,8.9,11.9,9.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,28,00:00,UTC,4.1,0,9.3,7.2,11.6,7.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,29,00:00,UTC,0.3,0,9.2,7.8,11.7,8.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,30,00:00,UTC,0.0,0,7.3,4.3,10.0,3.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,10,31,00:00,UTC,0.0,0,4.9,3.1,6.9,3.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,1,00:00,UTC,0.0,0,8.1,5.6,8.4,5.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,2,00:00,UTC,12.0,0,7.5,6.2,8.5,6.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,3,00:00,UTC,0.1,0,10.3,7.6,13.0,8.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,4,00:00,UTC,2.5,0,6.3,0.4,9.5,1.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,5,00:00,UTC,0.0,0,6.3,0.1,8.7,2.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,6,00:00,UTC,0,0,7.7,1.2,10.6,3.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,7,00:00,UTC,0,0,8.1,2.1,12.2,3.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,8,00:00,UTC,0,0,3.4,1.8,8.6,-0.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,9,00:00,UTC,0,0,3.1,-3.5,7.0,-1.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,10,00:00,UTC,0.0,0,-0.1,-0.9,2.8,-0.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,11,00:00,UTC,3.8,0,3.6,-4.5,5.8,-2.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,12,00:00,UTC,0,0,6.4,4.9,7.7,5.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,13,00:00,UTC,0.0,0,4.9,4.8,6.0,4.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,14,00:00,UTC,0,0,3.7,2.7,4.8,3.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,15,00:00,UTC,0,0,3.5,3.5,4.1,1.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,16,00:00,UTC,2.9,0,4.0,2.8,4.8,2.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,17,00:00,UTC,15.6,0,5.7,4.3,6.8,4.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,18,00:00,UTC,3.3,0,9.6,6.4,10.7,6.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,19,00:00,UTC,10.4,0,8.3,8.5,11.1,6.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,20,00:00,UTC,0.0,0,-0.1,-3.1,6.9,-1.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,21,00:00,UTC,19.4,0,0.9,-8.3,5.1,-5.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,22,00:00,UTC,0.0,0,5.5,1.6,7.0,3.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,23,00:00,UTC,0.1,0,3.6,1.2,6.2,2.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,24,00:00,UTC,0.2,0,1.4,-0.2,3.8,-2.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,25,00:00,UTC,3.8,0,2.6,-4.7,8.0,-3.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,26,00:00,UTC,0.5,0,5.1,6.5,8.3,1.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,27,00:00,UTC,0.1,0,0.5,-0.6,2.1,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,28,00:00,UTC,0.2,0,1.0,-0.6,1.5,-0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,29,00:00,UTC,1.8,0,0.2,0.1,1.3,-0.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,11,30,00:00,UTC,3.6,0,-0.2,-1.1,0.5,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,1,00:00,UTC,3.2,0,3.1,-0.2,4.8,0.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,2,00:00,UTC,0.2,0,2.2,1.8,4.2,1.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,3,00:00,UTC,0.1,0,-0.4,-1.1,1.4,-1.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,4,00:00,UTC,2.3,0,1.0,-0.1,1.7,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,5,00:00,UTC,0.3,0,3.3,1.1,4.0,1.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,6,00:00,UTC,0,0,3.3,3.0,3.9,3.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,7,00:00,UTC,0,0,1.3,0.6,3.4,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,8,00:00,UTC,0,0,-1.3,-2.7,0.0,-2.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,9,00:00,UTC,0,0,-2.7,-4.8,-1.1,-4.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,10,00:00,UTC,0.0,0,-3.0,-7.7,-1.6,-7.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,11,00:00,UTC,0.6,0,-2.0,-5.0,-0.5,-3.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,12,00:00,UTC,0.0,0,0.4,-0.8,2.4,-0.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,13,00:00,UTC,0.1,0,-1.8,-3.4,-0.6,-3.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,14,00:00,UTC,0.2,0,-1.8,-2.3,-1.2,-2.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,15,00:00,UTC,6.9,0,0.9,-2.0,2.6,-1.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,16,00:00,UTC,3.7,0,2.4,0.1,4.4,0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,17,00:00,UTC,2.5,0,0.7,1.5,4.4,-1.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,18,00:00,UTC,6.7,0,2.4,-0.9,3.7,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,19,00:00,UTC,0.8,0,3.5,0.9,5.9,1.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,20,00:00,UTC,1.5,0,5.0,5.1,6.5,3.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,21,00:00,UTC,4.3,0,3.3,2.9,4.2,2.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,22,00:00,UTC,4.5,0,3.8,3.0,4.9,2.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,23,00:00,UTC,2.3,0,1.4,0.0,3.6,0.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,24,00:00,UTC,0.2,0,0.9,0.5,2.7,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,25,00:00,UTC,0.1,0,-0.2,-1.7,0.8,-1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,26,00:00,UTC,0.1,0,-2.0,-2.1,-0.2,-2.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,27,00:00,UTC,1.0,0,-0.1,-5.4,1.2,-4.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,28,00:00,UTC,4.3,0,0.0,-1.4,1.1,-1.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,29,00:00,UTC,6.2,3.0,0.3,-0.1,1.2,0.0,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,30,00:00,UTC,5.9,8.0,2.1,0.0,4.0,0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,12,31,00:00,UTC,2.9,0,1.1,0.8,3.5,0.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,1,1,00:00,UTC,3.9,52.0,-17.0,-20.6,-3.5,-23.4,Utsjoki,102035,69.75637,27.00678
2020,1,2,00:00,UTC,4.9,56.0,-12.5,-16.1,-11.3,-17.3,Utsjoki,102035,69.75637,27.00678
2020,1,3,00:00,UTC,0.3,60.0,-4.4,-11.3,0.6,-12.0,Utsjoki,102035,69.75637,27.00678
2020,1,4,00:00,UTC,1.9,58.0,-4.8,-8.5,-1.7,-7.6,Utsjoki,102035,69.75637,27.00678
2020,1,5,00:00,UTC,0,61.0,-8.8,-15.3,-5.1,-11.1,Utsjoki,102035,69.75637,27.00678
2020,1,6,00:00,UTC,1.4,60.0,-15.8,-21.8,-10.8,-17.9,Utsjoki,102035,69.75637,27.00678
2020,1,7,00:00,UTC,4.1,60.0,-10.6,-21.5,-4.7,-19.5,Utsjoki,102035,69.75637,27.00678
2020,1,8,00:00,UTC,1.1,63.0,-0.5,-11.2,0.9,-5.7,Utsjoki,102035,69.75637,27.00678
2020,1,9,00:00,UTC,1.2,61.0,-2.9,-13.2,0.7,-7.6,Utsjoki,102035,69.75637,27.00678
2020,1,10,00:00,UTC,0.2,61.0,-2.0,-1.4,2.1,-5.0,Utsjoki,102035,69.75637,27.00678
2020,1,11,00:00,UTC,1.7,60.0,-8.9,-14.2,-5.0,-12.5,Utsjoki,102035,69.75637,27.00678
2020,1,12,00:00,UTC,6.6,61.0,-5.9,-9.1,-5.4,-9.2,Utsjoki,102035,69.75637,27.00678
2020,1,13,00:00,UTC,0,68.0,-17.1,NULL,-4.1,-21.3,Utsjoki,102035,69.75637,27.00678
2020,1,14,00:00,UTC,2.2,67.0,-12.7,NULL,-5.4,-23.2,Utsjoki,102035,69.75637,27.00678
2020,1,15,00:00,UTC,0.3,68.0,-4.7,-7.6,-3.1,-7.2,Utsjoki,102035,69.75637,27.00678
2020,1,16,00:00,UTC,2.0,66.0,-10.5,-17.3,-3.7,-14.4,Utsjoki,102035,69.75637,27.00678
2020,1,17,00:00,UTC,0,72.0,-16.5,-11.2,-7.9,-24.6,Utsjoki,102035,69.75637,27.00678
2020,1,18,00:00,UTC,0,70.0,-30.0,NULL,-24.6,-31.1,Utsjoki,102035,69.75637,27.00678
2020,1,19,00:00,UTC,0,70.0,-31.6,NULL,-28.1,-35.8,Utsjoki,102035,69.75637,27.00678
2020,1,20,00:00,UTC,0.3,68.0,-11.0,NULL,-6.8,-28.1,Utsjoki,102035,69.75637,27.00678
2020,1,21,00:00,UTC,1.4,67.0,-3.8,-10.6,0.1,-8.8,Utsjoki,102035,69.75637,27.00678
2020,1,22,00:00,UTC,0,70.0,-5.9,-7.7,-1.0,-7.0,Utsjoki,102035,69.75637,27.00678
2020,1,23,00:00,UTC,3.1,70.0,-12.5,-16.6,-6.1,-18.9,Utsjoki,102035,69.75637,27.00678
2020,1,24,00:00,UTC,5.6,74.0,-10.2,-11.6,-9.1,-10.4,Utsjoki,102035,69.75637,27.00678
2020,1,25,00:00,UTC,0.3,81.0,-20.6,NULL,-9.8,-24.8,Utsjoki,102035,69.75637,27.00678
2020,1,26,00:00,UTC,0,79.0,-18.0,NULL,-9.6,-25.8,Utsjoki,102035,69.75637,27.00678
2020,1,27,00:00,UTC,0,77.0,-32.3,-32.9,-25.7,-36.3,Utsjoki,102035,69.75637,27.00678
2020,1,28,00:00,UTC,0,76.0,-34.1,-37.2,-31.5,-36.4,Utsjoki,102035,69.75637,27.00678
2020,1,29,00:00,UTC,0.3,75.0,-25.4,-36.8,-19.2,-34.8,Utsjoki,102035,69.75637,27.00678
2020,1,30,00:00,UTC,0.5,74.0,-10.9,-18.6,-9.6,-19.1,Utsjoki,102035,69.75637,27.00678
2020,1,31,00:00,UTC,1.4,74.0,-11.4,-11.2,-9.3,-13.0,Utsjoki,102035,69.75637,27.00678
2020,2,1,00:00,UTC,2.3,77.0,-12.4,-12.9,-11.9,-13.3,Utsjoki,102035,69.75637,27.00678
2020,2,2,00:00,UTC,2.9,77.0,-9.5,-12.6,-8.3,-12.6,Utsjoki,102035,69.75637,27.00678
2020,2,3,00:00,UTC,0,78.0,-10.2,-17.1,-4.8,-13.3,Utsjoki,102035,69.75637,27.00678
2020,2,4,00:00,UTC,0,77.0,-18.8,-23.2,-12.6,-22.4,Utsjoki,102035,69.75637,27.00678
2020,2,5,00:00,UTC,3.5,77.0,-13.0,-23.4,-8.8,-19.0,Utsjoki,102035,69.75637,27.00678
2020,2,6,00:00,UTC,0.4,82.0,-7.8,-13.5,-4.7,-10.4,Utsjoki,102035,69.75637,27.00678
2020,2,7,00:00,UTC,1.7,81.0,-6.7,NULL,2.0,-14.4,Utsjoki,102035,69.75637,27.00678
2020,2,8,00:00,UTC,0,81.0,-0.5,NULL,2.3,-1.8,Utsjoki,102035,69.75637,27.00678
2020,2,9,00:00,UTC,2.5,79.0,-9.8,NULL,-1.9,-14.8,Utsjoki,102035,69.75637,27.00678
2020,2,10,00:00,UTC,3.8,81.0,-0.3,-5.9,0.7,-5.7,Utsjoki,102035,69.75637,27.00678
2020,2,11,00:00,UTC,0.5,82.0,-0.4,0.0,1.1,-2.0,Utsjoki,102035,69.75637,27.00678
2020,2,12,00:00,UTC,0,80.0,-13.2,-17.0,-0.8,-17.5,Utsjoki,102035,69.75637,27.00678
2020,2,13,00:00,UTC,0,80.0,-20.6,-25.0,-16.1,-22.9,Utsjoki,102035,69.75637,27.00678
2020,2,14,00:00,UTC,1.2,79.0,-23.8,-27.7,-20.2,-26.3,Utsjoki,102035,69.75637,27.00678
2020,2,15,00:00,UTC,0.9,79.0,-19.2,-28.9,-16.6,-27.1,Utsjoki,102035,69.75637,27.00678
2020,2,16,00:00,UTC,3.7,82.0,-11.6,-18.0,-5.8,-18.7,Utsjoki,102035,69.75637,27.00678
2020,2,17,00:00,UTC,1.0,85.0,-1.1,-5.0,0.8,-5.7,Utsjoki,102035,69.75637,27.00678
2020,2,18,00:00,UTC,0,85.0,-4.8,-7.9,0.7,-11.2,Utsjoki,102035,69.75637,27.00678
2020,2,19,00:00,UTC,0,83.0,-13.6,-18.4,-9.2,-16.9,Utsjoki,102035,69.75637,27.00678
2020,2,20,00:00,UTC,1.1,83.0,-11.8,-20.3,-6.8,-18.4,Utsjoki,102035,69.75637,27.00678
2020,2,21,00:00,UTC,0.3,84.0,-2.5,-7.9,0.3,-7.2,Utsjoki,102035,69.75637,27.00678
2020,2,22,00:00,UTC,0.1,83.0,0.3,-7.2,2.3,-1.5,Utsjoki,102035,69.75637,27.00678
2020,2,23,00:00,UTC,0.3,82.0,-4.4,-5.2,0.1,-8.8,Utsjoki,102035,69.75637,27.00678
2020,2,24,00:00,UTC,0,82.0,-4.0,-12.1,0.3,-9.9,Utsjoki,102035,69.75637,27.00678
2020,2,25,00:00,UTC,0,84.0,-15.7,-19.5,-2.7,-20.5,Utsjoki,102035,69.75637,27.00678
2020,2,26,00:00,UTC,1.5,84.0,-20.2,-28.3,-13.0,-28.1,Utsjoki,102035,69.75637,27.00678
2020,2,27,00:00,UTC,0,84.0,-14.1,NULL,-7.7,-20.1,Utsjoki,102035,69.75637,27.00678
2020,2,28,00:00,UTC,0,85.0,-13.0,NULL,-7.5,-21.7,Utsjoki,102035,69.75637,27.00678
2020,2,29,00:00,UTC,0.5,83.0,-14.6,-18.5,-8.4,-18.1,Utsjoki,102035,69.75637,27.00678
2020,3,1,00:00,UTC,0.5,84.0,-11.1,-20.0,-6.2,-19.9,Utsjoki,102035,69.75637,27.00678
2020,3,2,00:00,UTC,0.2,86.0,-18.4,NULL,-9.5,-25.2,Utsjoki,102035,69.75637,27.00678
2020,3,3,00:00,UTC,0,85.0,-10.4,NULL,-4.0,-20.2,Utsjoki,102035,69.75637,27.00678
2020,3,4,00:00,UTC,0,85.0,-16.8,NULL,-8.6,-22.8,Utsjoki,102035,69.75637,27.00678
2020,3,5,00:00,UTC,2.3,85.0,-12.5,-24.4,-5.6,-21.8,Utsjoki,102035,69.75637,27.00678
